date,open,high,low,close,value
2016/8/3,548.66 ,573.36 ,541.55 ,566.35 ,8944279139 
2016/8/4,566.33 ,579.50 ,565.78 ,578.29 ,9133817995 
2016/8/5,578.28 ,578.28 ,569.98 ,575.04 ,9083715053 
2016/8/6,575.03 ,588.40 ,569.47 ,587.78 ,9286055404 
2016/8/7,587.77 ,597.51 ,586.82 ,592.69 ,9364710627 
2016/8/8,592.74 ,592.99 ,588.05 ,591.05 ,9339910963 
2016/8/9,591.04 ,591.09 ,584.79 ,587.80 ,9289374235 
2016/8/10,587.65 ,599.98 ,586.37 ,592.10 ,9358441335 
2016/8/11,592.12 ,597.54 ,589.12 ,589.12 ,9312340020 
2016/8/12,588.80 ,589.91 ,583.81 ,587.56 ,9288722581 
2016/8/13,587.36 ,589.77 ,584.98 ,585.59 ,9258715472 
2016/8/14,585.59 ,585.67 ,564.78 ,570.47 ,9020848475 
2016/8/15,570.49 ,573.58 ,563.24 ,567.24 ,8970719083 
2016/8/16,567.24 ,581.74 ,566.72 ,577.44 ,9132941526 
2016/8/17,577.76 ,580.89 ,571.43 ,573.22 ,9066995409 
2016/8/18,573.71 ,577.79 ,573.43 ,574.32 ,9085487925 
2016/8/19,574.34 ,578.24 ,574.18 ,575.63 ,9107313927 
2016/8/20,576.08 ,582.82 ,575.46 ,581.70 ,9204384754 
2016/8/21,581.94 ,584.16 ,580.22 ,581.31 ,9199366517 
2016/8/22,581.31 ,588.45 ,580.59 ,586.75 ,9286647694 
2016/8/23,586.77 ,589.47 ,581.63 ,583.41 ,9234845697 
2016/8/24,583.41 ,583.59 ,579.85 ,580.18 ,9184728961 
2016/8/25,580.18 ,580.45 ,575.17 ,577.76 ,9147297036 
2016/8/26,577.75 ,580.62 ,576.86 ,579.65 ,9178145243 
2016/8/27,579.45 ,579.84 ,568.63 ,569.95 ,9025464112 
2016/8/28,569.83 ,574.04 ,569.74 ,573.91 ,9089312935 
2016/8/29,574.07 ,576.28 ,573.47 ,574.11 ,9093420855 
2016/8/30,574.11 ,578.36 ,574.11 ,577.50 ,9148340524 
2016/8/31,577.59 ,577.86 ,573.64 ,575.47 ,9117106217 
2016/9/1,575.55 ,576.31 ,571.81 ,572.30 ,9067854884 
2016/9/2,572.41 ,575.64 ,570.81 ,575.54 ,9120159589 
2016/9/3,575.55 ,599.50 ,574.06 ,598.21 ,9480380026 
2016/9/4,598.59 ,611.84 ,596.85 ,608.63 ,9646846465 
2016/9/5,608.99 ,609.05 ,602.24 ,606.59 ,9615468145 
2016/9/6,606.51 ,610.83 ,605.09 ,610.44 ,9677437248 
2016/9/7,610.57 ,614.54 ,608.51 ,614.54 ,9743676240 
2016/9/8,614.64 ,628.77 ,613.84 ,626.32 ,9931412644 
2016/9/9,626.35 ,626.83 ,620.26 ,622.86 ,9877681032 
2016/9/10,622.93 ,625.09 ,622.40 ,623.51 ,9889124590 
2016/9/11,623.42 ,628.82 ,600.51 ,606.72 ,9624021892 
2016/9/12,607.01 ,608.46 ,605.41 ,608.24 ,9649385919 
2016/9/13,608.03 ,611.19 ,606.92 ,609.24 ,9666424848 
2016/9/14,608.84 ,611.95 ,608.41 ,610.68 ,9690463177 
2016/9/15,610.59 ,611.09 ,607.16 ,607.16 ,9635571708 
2016/9/16,607.25 ,609.26 ,606.73 ,606.97 ,9633710359 
2016/9/17,607.22 ,607.86 ,605.19 ,605.98 ,9619198525 
2016/9/18,606.28 ,610.16 ,605.86 ,609.87 ,9682008337 
2016/9/19,609.87 ,610.93 ,608.27 ,609.23 ,9672709264 
2016/9/20,609.25 ,609.53 ,607.94 ,608.31 ,9659269452 
2016/9/21,603.59 ,603.59 ,595.88 ,597.15 ,9483211005 
2016/9/22,597.28 ,598.49 ,596.21 ,596.30 ,9470698215 
2016/9/23,596.20 ,603.21 ,595.79 ,602.84 ,9575631549 
2016/9/24,602.96 ,604.58 ,602.04 ,602.63 ,9573385118 
2016/9/25,602.75 ,603.38 ,599.71 ,600.83 ,9546132575 
2016/9/26,600.81 ,608.14 ,600.35 ,608.04 ,9661922446 
2016/9/27,608.02 ,608.25 ,604.11 ,606.17 ,9633311305 
2016/9/28,606.24 ,606.59 ,604.61 ,604.73 ,9611532319 
2016/9/29,605.02 ,606.82 ,604.85 ,605.69 ,9627902106 
2016/9/30,605.72 ,609.73 ,604.14 ,609.73 ,9693198750 
2016/10/1,609.93 ,615.24 ,609.93 ,613.98 ,9761887632 
2016/10/2,613.95 ,614.01 ,609.68 ,610.89 ,9713776587 
2016/10/3,610.97 ,612.57 ,610.46 ,612.13 ,9734618878 
2016/10/4,612.05 ,612.05 ,609.48 ,610.20 ,9705099355 
2016/10/5,610.22 ,613.81 ,609.62 ,612.51 ,9743018924 
2016/10/6,612.47 ,613.82 ,611.47 ,613.02 ,9752315689 
2016/10/7,612.61 ,617.91 ,611.82 ,617.12 ,9818599994 
2016/10/8,617.34 ,619.85 ,617.34 ,619.11 ,9851461946 
2016/10/9,619.17 ,619.20 ,616.61 ,616.75 ,9815156618 
2016/10/10,616.82 ,621.32 ,616.20 ,618.99 ,9851764897 
2016/10/11,619.24 ,642.08 ,618.50 ,641.07 ,10204214839 
2016/10/12,640.87 ,641.34 ,635.97 ,636.19 ,10127644784 
2016/10/13,636.03 ,638.83 ,635.03 ,636.79 ,10138078870 
2016/10/14,637.01 ,641.28 ,637.01 ,640.38 ,10196303437 
2016/10/15,640.31 ,642.10 ,637.39 ,638.65 ,10169814232 
2016/10/16,639.08 ,642.90 ,638.90 ,641.63 ,10218348388 
2016/10/17,641.82 ,642.33 ,638.66 ,639.19 ,10180488274 
2016/10/18,639.41 ,640.74 ,636.00 ,637.96 ,10162029114 
2016/10/19,638.13 ,638.87 ,628.01 ,630.52 ,10044471117 
2016/10/20,630.66 ,631.92 ,628.26 ,630.86 ,10050854099 
2016/10/21,630.83 ,634.09 ,630.69 ,632.83 ,10083501603 
2016/10/22,633.14 ,658.20 ,632.85 ,657.29 ,10474463658 
2016/10/23,657.62 ,661.13 ,653.89 ,657.07 ,10472100602 
2016/10/24,657.16 ,657.25 ,652.59 ,653.76 ,10420469172 
2016/10/25,654.00 ,664.42 ,653.70 ,657.59 ,10482565592 
2016/10/26,657.68 ,679.73 ,657.68 ,678.30 ,10813913071 
2016/10/27,678.21 ,688.59 ,678.04 ,688.31 ,10974828655 
2016/10/28,688.00 ,690.44 ,684.16 ,689.65 ,10997420362 
2016/10/29,690.29 ,720.40 ,690.05 ,714.48 ,11394596830 
2016/10/30,714.12 ,714.12 ,696.47 ,701.86 ,11194834676 
2016/10/31,702.64 ,709.29 ,691.68 ,700.97 ,11181852070 
2016/11/1,701.34 ,736.45 ,701.34 ,729.79 ,11642863554 
2016/11/2,730.07 ,740.83 ,722.35 ,740.83 ,11820110421 
2016/11/3,742.35 ,745.77 ,678.16 ,688.70 ,10989660280 
2016/11/4,689.12 ,706.93 ,685.56 ,703.23 ,11222575748 
2016/11/5,703.53 ,707.51 ,697.74 ,703.42 ,11226736982 
2016/11/6,703.81 ,714.26 ,699.56 ,711.52 ,11357385316 
2016/11/7,710.74 ,710.74 ,699.90 ,703.13 ,11224670783 
2016/11/8,703.09 ,712.99 ,702.39 ,709.85 ,11333339468 
2016/11/9,709.83 ,740.05 ,708.61 ,723.27 ,11548965779 
2016/11/10,722.84 ,723.02 ,711.21 ,715.53 ,11426817526 
2016/11/11,715.55 ,718.32 ,714.41 ,716.41 ,11442241390 
2016/11/12,716.75 ,717.15 ,704.03 ,705.05 ,11262273136 
2016/11/13,705.20 ,705.26 ,687.32 ,702.03 ,11215181107 
2016/11/14,702.00 ,706.28 ,699.81 ,705.02 ,11271073434 
2016/11/15,705.79 ,715.72 ,705.26 ,711.62 ,11377924616 
2016/11/16,711.17 ,747.61 ,709.04 ,744.20 ,11900441939 
2016/11/17,744.88 ,755.65 ,739.51 ,740.98 ,11850398479 
2016/11/18,740.71 ,752.88 ,736.89 ,751.59 ,12021432968 
2016/11/19,751.83 ,756.24 ,744.47 ,751.62 ,12023262925 
2016/11/20,751.88 ,755.48 ,717.94 ,731.03 ,11695081878 
2016/11/21,731.27 ,741.72 ,730.51 ,739.25 ,11827902946 
2016/11/22,739.64 ,753.87 ,736.53 ,751.35 ,12022735372 
2016/11/23,751.74 ,752.25 ,738.92 ,744.59 ,11916054235 
2016/11/24,744.62 ,746.83 ,733.49 ,740.29 ,11848658575 
2016/11/25,740.44 ,741.65 ,734.59 ,741.65 ,11871816579 
2016/11/26,741.51 ,742.21 ,729.63 ,735.38 ,11772895899 
2016/11/27,735.44 ,739.02 ,731.09 ,732.03 ,11720648987 
2016/11/28,732.48 ,738.01 ,732.48 ,735.81 ,11782628755 
2016/11/29,736.33 ,737.47 ,734.56 ,735.60 ,11780661280 
2016/11/30,736.28 ,747.93 ,736.27 ,745.69 ,11943536630 
2016/12/1,746.05 ,758.28 ,746.05 ,756.77 ,12122431239 
2016/12/2,757.54 ,781.30 ,757.54 ,777.94 ,12462935160 
2016/12/3,778.25 ,778.25 ,764.86 ,771.16 ,12355811709 
2016/12/4,771.64 ,773.87 ,768.16 ,773.87 ,12400766376 
2016/12/5,773.39 ,773.47 ,751.71 ,758.70 ,12159115875 
2016/12/6,758.72 ,765.62 ,758.72 ,764.22 ,12249086971 
2016/12/7,764.21 ,771.54 ,759.75 ,768.13 ,12313376414 
2016/12/8,768.08 ,774.70 ,765.95 ,770.81 ,12357837893 
2016/12/9,769.94 ,774.53 ,769.65 ,772.79 ,12390863077 
2016/12/10,773.02 ,777.09 ,772.91 ,774.65 ,12421967470 
2016/12/11,774.75 ,774.80 ,765.41 ,769.73 ,12344888048 
2016/12/12,770.04 ,781.92 ,770.04 ,780.09 ,12512497969 
2016/12/13,780.65 ,788.46 ,777.96 ,780.56 ,12521776922 
2016/12/14,780.01 ,782.03 ,776.84 ,781.48 ,12534369129 
2016/12/15,780.07 ,781.43 ,777.80 ,778.09 ,12484761985 
2016/12/16,778.96 ,785.03 ,778.96 ,784.91 ,12595490539 
2016/12/17,785.17 ,792.51 ,784.86 ,790.83 ,12691945028 
2016/12/18,791.01 ,794.74 ,788.03 ,790.53 ,12688510068 
2016/12/19,790.69 ,793.61 ,790.32 ,792.71 ,12725090633 
2016/12/20,792.25 ,801.34 ,791.50 ,800.88 ,12857473134 
2016/12/21,800.64 ,834.28 ,799.41 ,834.28 ,13395445163 
2016/12/22,834.18 ,875.78 ,834.15 ,864.54 ,13882988216 
2016/12/23,864.89 ,925.12 ,864.68 ,921.98 ,14807189352 
2016/12/24,922.18 ,923.48 ,886.34 ,898.82 ,14436754927 
2016/12/25,899.65 ,899.65 ,862.42 ,896.18 ,14396194094 
